borrow_amount,bor_income,free_cash_flow,fico,coverage,leverage,age,is_undergrad,decline_reasons,status,booked
80923.87819,79390.54937,4547.234924,790.9182954,4.102541575,1.219218544,30.40859752,FALSE,[''],APPROVED,0
31495.58391,81530.74086,3904.895537,832.5426094,2.575434271,0.315371226,31.79235729,FALSE,[''],APPROVED,0
291643.2245,287638.6096,11018.79381,716.7507343,3.936963648,1.42643839,39.26976561,TRUE,[''],APPROVED,0
47051.99522,90714.40846,3516.373339,750.3631728,1.99154745,3.578982446,44.29384491,TRUE,[''],APPROVED,1
64892.02654,53356.63257,2430.219342,765.3134255,2.132443611,0.765777741,29.82586685,FALSE,[''],APPROVED,0
39718.68679,100424.7379,3711.947924,737.7166134,1.751439207,0.306732768,33.70014969,FALSE,[''],APPROVED,0
192815.5567,147435.3416,3861.052651,691.0175371,2.514984065,2.324990071,26.85292638,FALSE,[''],APPROVED,0
80601.76311,53555.61298,2618.784328,776.4226066,2.453042773,0.172880525,26.85150399,FALSE,[''],APPROVED,0
24477.92503,222441.5906,10312.08733,827.7434537,3.082914305,1.912936999,33.19667284,TRUE,[''],APPROVED,0
14067.675,2925814.585,168210.335,732.6761432,169.5882387,0.120732009,52.1443912,TRUE,[''],APPROVED,0
32601.56312,108423.8834,4044.686989,789.704577,3.500202529,1.825242817,36.42183583,TRUE,[''],APPROVED,0
49234.86064,93395.34829,2674.783771,775.3478504,2.284698084,4.488246051,28.84125982,FALSE,[''],APPROVED,0
107380.3891,113472.6414,4939.863626,752.5940347,7.065436224,1.052175692,27.1900577,FALSE,[''],APPROVED,0
363971.3329,223580.0202,7217.756279,747.7160582,2.230905125,3.295073857,32.32461959,FALSE,[''],APPROVED,0
35755.5741,98541.89515,5266.457498,692.1034495,6.541488368,0.48057598,45.90134727,FALSE,[''],APPROVED,0
118201.8925,56356.80481,2976.188575,769.1977042,2.354000387,1.177859226,25.43513127,TRUE,[''],APPROVED,0
392329.6933,339610.5188,12159.23876,688.3352629,2.637133602,1.224907237,35.03822234,FALSE,[''],APPROVED,0
21367.4754,76889.2208,4018.771529,730.5305082,2.401651603,0.412767091,42.70290555,TRUE,[''],APPROVED,0
55006.08205,61196.25291,1688.603293,764.2141621,0.878171076,4.679875819,39.01777666,FALSE,['MAX_LEVERAGE'],DECLINED,0
142902.3605,60383.31174,1191.009136,754.9345206,1.016490298,3.587911409,25.77161786,FALSE,"['MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
20144.24465,52458.46226,2578.451946,806.7024875,2.79343175,0.305752902,35.30274192,TRUE,[''],APPROVED,0
62547.47849,61079.21465,490.513192,672.5370366,1.321808541,3.119086955,30.70948259,TRUE,"['CHARGEOFFS_EXCEED_MAX', 'MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
65909.52911,-9453.482981,-1119.570774,656.955668,0.846635141,5.046525909,36.56437716,TRUE,"['CHARGEOFFS_EXCEED_MAX', 'MAX_LEVERAGE', 'MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
186918.7805,129534.5725,4095.838365,703.8616854,3.064271467,1.639208449,32.46765597,FALSE,[''],APPROVED,0
118324.6206,30351.09708,311.2405175,699.5196122,1.741063137,2.989961786,26.87081429,TRUE,"['MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
14695.90017,77908.91325,2232.81918,759.2171265,2.943654359,0.658020735,43.04846452,FALSE,['RECENT_BANKRUPTCY'],DECLINED,0
112225.584,24902.26404,150.5898144,670.3877498,1.852175031,2.608240074,38.90053362,FALSE,"['RECENT_BANKRUPTCY', 'MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
44028.55016,61516.54901,1434.404377,747.3285213,1.873285877,7.154994912,35.8284885,FALSE,[''],APPROVED,0
63812.07261,35218.01652,1497.891935,568.3300906,1.725573878,0.178653298,43.02742754,TRUE,"['CHARGEOFFS_EXCEED_MAX', 'MIN_FICO', 'MIN_FCF', 'MIN_CB_RATIO']",DECLINED,0
234613.6276,33412.73449,-885.3502388,701.9433847,1.105743469,5.920910732,35.6366681,TRUE,"['MAX_LEVERAGE', 'MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
123968.1182,51063.75676,1860.121366,653.4791494,1.249816672,2.272308944,25.14983101,FALSE,"['MIN_FICO', 'MIN_FCF', 'MIN_CB_RATIO']",DECLINED,0
43286.76601,45986.50472,751.64319,761.1158872,0.961479284,1.826405072,30.96124554,TRUE,[''],APPROVED,0
38214.65434,179082.8496,9888.140471,782.7783413,7.037204675,0.401107173,28.32179309,FALSE,[''],APPROVED,1
62316.05165,122142.4296,2922.869641,803.1608583,1.930107169,0.328965406,30.78394936,FALSE,[''],APPROVED,0
74436.21117,20870.54564,-1000.74083,642.9180737,1.140572533,3.295861564,50.88187252,FALSE,"['CHARGEOFFS_EXCEED_MAX', 'MIN_FICO', 'MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
23637.68611,111844.5638,6026.395813,725.5732627,3.395393577,2.042345976,43.52443579,TRUE,[''],APPROVED,0
27429.84299,47873.53951,521.2839003,775.7000142,1.915982497,1.584941742,22.85887172,TRUE,['MIN_FCF'],DECLINED,0
32717.61435,126456.8478,5018.318327,683.4369454,4.138285921,1.694630315,39.96836298,TRUE,['CHARGEOFFS_EXCEED_MAX'],DECLINED,0
47837.04511,80127.29307,2874.378348,794.1011147,1.353989458,3.615058531,34.75163836,FALSE,[''],APPROVED,0
28761.57565,29252.24984,1285.378275,760.9711898,2.124437784,0.475332768,22.99908184,TRUE,['MIN_FCF'],DECLINED,0
86900.06453,44535.32804,1807.753011,694.6975824,1.221560858,2.10477835,21.80410702,TRUE,[''],APPROVED,0
128498.8835,56496.68489,1670.260329,653.6283659,2.03276867,2.907509997,47.31376151,TRUE,"['MIN_FCF', 'MIN_CB_RATIO']",DECLINED,0
55854.39483,41012.53457,-14.32888338,780.6265928,0.975461658,6.120609306,31.09514001,FALSE,"['MAX_LEVERAGE', 'MIN_FCF']",DECLINED,0
87547.57271,108225.426,4800.213015,755.451597,3.000827461,1.129707242,28.60905084,FALSE,[''],APPROVED,0
31350.56711,112483.9603,6766.705783,811.963664,6.123100903,0.477912434,51.65947997,FALSE,[''],APPROVED,0
37479.74677,119329.8127,5504.949105,811.1055417,1.757291985,3.842803651,56.41267531,FALSE,[''],APPROVED,1
88133.86819,78799.69361,1726.532537,802.2126776,0.850279928,1.320856191,26.57379873,FALSE,[''],APPROVED,0
103365.0278,88050.15779,2337.658294,726.7396984,1.542053343,2.215725467,25.86436103,FALSE,[''],APPROVED,0
29467.59047,61675.85123,2722.112451,800.1550909,1.767769443,0.985129602,25.60897828,FALSE,[''],APPROVED,0
19293.37486,75410.59208,5320.805221,831.9926798,11.82565575,0.48637881,47.1526704,FALSE,[''],APPROVED,0
43109.39335,52400.15864,1971.673114,643.2878774,1.738234535,1.700437644,23.21357396,FALSE,['MIN_FICO'],DECLINED,0
43781.73144,40326.89648,2023.004037,691.9889753,1.496833513,2.089995896,22.66755238,TRUE,['MIN_FCF'],DECLINED,0
20058.36335,31582.61343,1627.72412,757.0524729,2.494166606,2.742871615,28.46365144,TRUE,[''],APPROVED,0
57415.31341,38140.3442,1961.456313,574.1108237,1.055262431,1.51240206,31.55206663,FALSE,"['CHARGEOFFS_EXCEED_MAX', 'DELINQUENCIES_EXCEED_MAX', 'MIN_FICO', 'MIN_CB_RATIO']",DECLINED,0
28655.48096,84471.50795,2997.235907,776.5612369,2.926747453,3.791416829,29.59625919,FALSE,[''],APPROVED,1
78715.32663,21680.58794,155.0672656,679.8363543,1.083817625,4.03339816,20.73022428,TRUE,"['MIN_CREDIT_HISTORY', 'MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
4566.587463,72584.45909,2460.443491,816.3732986,2.777033262,0.716067849,25.36086873,TRUE,[''],APPROVED,0
12779.09427,116296.27,5128.23245,720.8989719,1.423108372,2.695624681,29.36596347,FALSE,[''],APPROVED,0
66894.73357,67390.47913,1142.388168,766.8301654,2.32303204,7.042540412,30.0329263,FALSE,[''],APPROVED,0
100242.2436,56622.32878,3198.627961,737.9903752,2.991378983,0.941375946,27.16980059,TRUE,[''],APPROVED,0
111630.5649,68307.81494,686.4787972,802.9109483,1.060411058,2.509437332,31.10666677,FALSE,['MIN_FCF'],DECLINED,0
22237.19652,83399.15529,2327.043313,794.6002287,3.253186583,0.644873051,52.13440017,TRUE,[''],APPROVED,0
45566.52875,60578.91346,1674.765439,746.1386097,2.362283026,4.876359985,30.64804378,TRUE,['MAX_LEVERAGE'],DECLINED,0
28670.32734,410310.5659,18893.59797,747.6365713,4.97314854,1.057547916,34.82627291,TRUE,[''],APPROVED,0
46628.53881,65589.7642,2866.606342,764.4021227,3.848076817,2.071914315,29.65770941,FALSE,[''],APPROVED,0
1122.188498,160713.0389,7053.922747,726.0758437,4.17816284,0.214437825,33.93345158,FALSE,[''],APPROVED,0
45441.91187,143482.5196,6514.403427,797.7301807,2.940104825,0.591191677,27.72093693,FALSE,[''],APPROVED,0
53447.57072,102729.6398,3350.513065,737.0424913,1.691953813,2.822473702,34.14659955,FALSE,[''],APPROVED,0
126037.0288,73062.34778,3309.103347,755.7571456,1.717255891,1.025274818,25.78012937,FALSE,[''],APPROVED,0
24258.32274,62817.19698,3484.150539,749.0853773,4.393868726,0.125810073,29.07984333,FALSE,[''],APPROVED,0
3324.181813,32572.54621,-128.1421419,626.2118489,1.933397117,0.69043844,19.94700724,TRUE,"['CHARGEOFFS_EXCEED_MAX', 'MIN_CREDIT_HISTORY', 'MIN_FICO', 'MIN_FCF', 'MIN_CB_RATIO']",DECLINED,0
106533.3091,87089.66818,3655.938404,721.5436499,5.213976712,1.082619844,24.99475289,FALSE,[''],APPROVED,1
91091.09541,60720.9107,312.316184,578.4002492,0.505141357,4.966028044,30.01333123,FALSE,"['DELINQUENCIES_EXCEED_MAX', 'MIN_FICO', 'MAX_LEVERAGE', 'MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
6964.906034,87642.61454,4534.323944,614.0681353,2.359161925,0.159399364,33.85791921,TRUE,['MIN_FICO'],DECLINED,0
39929.60436,44142.40835,2721.214533,683.7777855,1.970434849,1.956736063,29.69618223,FALSE,[''],APPROVED,0
58692.90447,37850.11816,869.6719428,461.844149,1.681970353,1.703615445,39.46387973,TRUE,"['CHARGEOFFS_EXCEED_MAX', 'DELINQUENCIES_EXCEED_MAX', 'MIN_FICO', 'PRIOR_STUDENT_LOAN_DEFAULT', 'MIN_FCF', 'MIN_CB_RATIO']",DECLINED,0
63179.92111,77313.66253,2646.060461,816.9029675,0.944032794,3.68930929,35.10864781,FALSE,[''],APPROVED,0
69802.38182,56042.91555,1446.371442,696.0448342,1.513952341,1.733093053,30.01717686,TRUE,"['MIN_FCF', 'MIN_CB_RATIO']",DECLINED,0
-5058.785253,14629.43009,1073.562606,736.5653824,1.865112728,0.537022141,25.62488984,TRUE,"['MIN_FCF', 'MIN_COVERAGE']",DECLINED,0
27298.92389,55256.96737,1265.330524,783.8590258,2.136798797,2.950662859,28.38315193,FALSE,[''],APPROVED,0
74694.0156,58191.31609,1616.932524,752.1533734,1.339989718,2.098452174,26.45271999,TRUE,['MIN_FCF'],DECLINED,0
199504.414,124487.0499,4407.698989,707.2158867,3.390518497,1.531434069,28.5205534,FALSE,[''],APPROVED,0
89610.29226,101989.4063,3994.241295,716.6219461,1.961686698,1.194944141,27.19828037,TRUE,[''],APPROVED,0
53886.18863,152559.3726,7500.974083,798.2737752,5.155661511,0.832916773,38.3689726,FALSE,[''],APPROVED,0
49110.38178,37614.04477,1188.700382,731.3842217,1.791825982,2.036882485,31.52831764,FALSE,['MIN_FCF'],DECLINED,0
11694.05448,51774.33101,2307.906371,750.0179657,2.853512209,0.940600836,24.52447906,TRUE,[''],APPROVED,0
40566.46883,59267.71828,1723.669121,673.5897276,0.88786532,1.521954503,32.33499327,TRUE,"['RECENT_BANKRUPTCY', 'MIN_FCF', 'MIN_CB_RATIO']",DECLINED,0
164152.1495,125866.5268,4928.489932,801.4293485,2.582042325,1.219957633,33.07294477,FALSE,[''],APPROVED,0
11407.73522,85069.30988,3227.979069,768.2071237,2.076872633,0.707491655,27.31942188,FALSE,[''],APPROVED,0
17384.09036,123002.6961,6085.841438,764.0189938,4.901820705,0.391542019,36.62240352,FALSE,[''],APPROVED,0
26421.53841,58145.90114,193.6472298,814.424186,1.10459211,8.252922924,35.39767488,FALSE,"['MAX_LEVERAGE', 'MIN_FCF', 'MIN_COVERAGE']",DECLINED,0
32727.43637,73371.50993,2939.790106,693.4218416,3.216538311,0.419713722,34.24852399,TRUE,['CHARGEOFFS_EXCEED_MAX'],DECLINED,0
-666.7959545,29118.86207,1794.699252,647.2179921,1.939028286,2.934406136,41.83218143,TRUE,['MIN_FICO'],DECLINED,0
51302.14538,41719.83599,1271.574558,672.8482063,0.508422963,2.327171936,21.38751499,TRUE,"['MIN_FCF', 'MIN_CB_RATIO']",DECLINED,0
32494.47869,148593.9049,7390.039833,772.8194467,5.873517055,0.185979702,27.40802799,FALSE,[''],APPROVED,0
48631.52732,34992.36741,2697.702486,790.2305489,5.816850863,1.059634442,28.71611311,FALSE,[''],APPROVED,0
37076.69403,50598.94213,-32.68981595,743.9283851,1.344235405,2.902551273,32.45544381,TRUE,['MIN_FCF'],DECLINED,0
106525.3563,83092.55917,4712.035544,742.5690784,3.820102395,1.095010553,26.302955,FALSE,[''],APPROVED,1
44620.56044,33806.48289,1806.316031,655.6635744,2.004794375,2.294254456,39.35314954,FALSE,"['MIN_FICO', 'MIN_FCF']",DECLINED,0
32872.85662,77784.43997,2611.407734,731.093962,2.54839057,3.499145991,54.54747002,TRUE,[''],APPROVED,0
41809.8336,75497.97932,976.0073651,754.6479151,2.112431553,1.272644676,26.09269647,TRUE,['MIN_FCF'],DECLINED,0
70511.07409,78649.93955,973.2301461,838.0557346,1.566019942,6.748227868,42.02508716,FALSE,"['MAX_LEVERAGE', 'MIN_FCF']",DECLINED,0
61023.85478,18366.30011,-1042.305823,683.2600616,0.103909011,7.947753677,29.21068143,FALSE,"['MAX_LEVERAGE', 'MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
85778.86414,49615.66185,2388.151579,722.414884,2.61705336,1.71790735,38.75898607,FALSE,[''],APPROVED,0
14313.72648,17108.62035,437.1649884,707.1037989,0.389039375,1.587419395,26.26283372,TRUE,"['MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
25394.47847,30712.58283,2233.090377,794.3444854,3.062866236,0.913643836,30.02361781,FALSE,[''],APPROVED,0
135507.3889,180900.6812,6186.346303,708.0642524,2.907141624,3.251314524,61.7674627,FALSE,[''],APPROVED,0
34774.85009,69130.83855,1198.10258,787.8654082,2.136971102,3.511225429,25.59582468,TRUE,[''],APPROVED,0
88126.18636,54965.9563,95.15095686,692.8295378,1.431639995,3.031589047,22.90136855,TRUE,"['MIN_FCF', 'MIN_CB_RATIO']",DECLINED,0
97753.43607,172405.9927,7118.864307,795.5879719,3.600777128,1.951196775,47.08495155,FALSE,[''],APPROVED,0
122057.7457,138294.0173,5233.909767,815.2700665,2.703311199,2.67052391,33.46177185,FALSE,[''],APPROVED,0
27221.21827,66993.12857,512.3516756,727.9598889,1.59036482,2.940313699,48.08292473,TRUE,"['MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
25556.68467,57713.58701,2817.676958,702.1932091,3.094028776,1.206813425,25.04729948,FALSE,[''],APPROVED,0
97468.23153,57789.58175,3192.770678,757.6453984,2.112945951,1.237761365,25.06402182,FALSE,[''],APPROVED,0
34572.71677,77466.68321,2795.99384,758.4225732,2.343882927,1.064308943,48.11857674,FALSE,[''],APPROVED,0
30527.22054,99041.20597,5053.462668,703.1666642,4.044663154,1.210062309,33.84393298,TRUE,[''],APPROVED,1
30983.45381,106203.2707,4336.682559,726.4975802,3.032289526,1.733088816,36.46477613,FALSE,['CHARGEOFFS_EXCEED_MAX'],DECLINED,0
14366.97734,89135.11646,2614.842891,782.7060702,2.141433057,0.463191109,27.91145778,TRUE,[''],APPROVED,0
213502.9808,128432.2045,5474.237487,760.8430979,1.95196653,2.575735938,43.20293257,TRUE,[''],APPROVED,0
51570.66235,69729.0014,4217.797787,798.6180943,3.527866398,3.169304047,42.2261436,FALSE,[''],APPROVED,0
36221.69607,38907.14188,1122.860996,782.5578573,0.462925143,5.54903324,35.94303543,TRUE,"['MAX_LEVERAGE', 'MIN_FCF']",DECLINED,0
64843.17314,51484.81395,2893.671348,791.617433,3.936312094,1.341011251,28.47666177,TRUE,[''],APPROVED,0
51539.20618,66937.32807,1726.772969,697.9459531,1.782288981,2.291903125,23.83083809,FALSE,"['CHARGEOFFS_EXCEED_MAX', 'MIN_FCF', 'MIN_CB_RATIO']",DECLINED,0
110212.9603,82278.14689,-200.6629458,-6.854307704,0.181810743,0.163909034,34.17614356,FALSE,['FROZEN_BUREAU'],DECLINED,0
168484.9074,110780.8905,301.292632,764.6309069,1.760239276,5.805190097,51.47434197,FALSE,"['MAX_LEVERAGE', 'MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
42052.69806,111623.479,5782.966412,813.4703178,2.898338686,3.69196498,38.97275492,FALSE,[''],APPROVED,0
41351.92162,42209.77246,79.13514263,773.9558274,1.050096538,5.727067435,35.13152786,FALSE,"['MAX_LEVERAGE', 'MIN_FCF']",DECLINED,0
61003.72857,134451.0555,3872.678908,756.0161876,1.709754985,2.735143828,30.14399078,TRUE,[''],APPROVED,0
27746.52354,69167.72499,1305.903789,770.0710175,1.912830773,0.931580042,26.24573255,TRUE,[''],APPROVED,0
57189.04326,37296.94732,1574.797138,742.9675967,2.31116546,2.025040186,22.28095654,FALSE,['MIN_FCF'],DECLINED,0
22374.95071,11237.33748,101.1215597,649.6736458,1.390865486,1.907078283,22.17632583,TRUE,"['MIN_FICO', 'MIN_FCF', 'MIN_CB_RATIO']",DECLINED,0
88402.97472,98926.27174,4704.599535,815.3131399,4.71097584,0.892802715,30.70071995,FALSE,[''],APPROVED,0
20610.75664,70048.35918,1848.281914,771.095315,2.12507055,0.732350705,25.16399867,TRUE,[''],APPROVED,0
36754.68401,355129.6745,20094.66402,777.9265633,14.35923931,0.090251517,25.23474863,FALSE,[''],APPROVED,0
9171.954462,73249.52716,1400.495332,740.314144,0.710588301,4.468492206,33.43394864,FALSE,"['MAX_LEVERAGE', 'MIN_FCF']",DECLINED,0
71571.00329,43061.60563,2777.364066,614.0349881,1.819557163,2.911348906,49.51500536,FALSE,"['CHARGEOFFS_EXCEED_MAX', 'MIN_FICO', 'MIN_CB_RATIO']",DECLINED,0
109667.179,121146.4011,2651.674572,667.1687053,2.470617151,2.44380229,60.34998129,TRUE,[''],APPROVED,0
289311.8021,164325.2143,3944.6641,692.0673706,1.20991327,2.886826496,33.88464226,FALSE,['MIN_CB_RATIO'],DECLINED,0
78520.30448,30374.74736,-221.106904,767.3930429,0.561773162,1.151525818,39.11638733,FALSE,"['MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
43608.19031,93275.57229,4382.168454,737.005512,2.427532567,1.019202643,24.2362522,TRUE,[''],APPROVED,0
249188.2472,314864.9403,13183.38417,735.0895946,2.932139757,1.847883982,34.21444798,FALSE,[''],APPROVED,0
44075.63001,61577.42689,1627.282546,800.2912805,1.031356714,7.817235809,31.20056843,FALSE,"['MAX_LEVERAGE', 'MIN_FCF', 'MIN_COVERAGE']",DECLINED,0
37049.80363,37789.58875,3869.068715,696.6010871,3.546801112,0.963628537,27.98954725,FALSE,['CHARGEOFFS_EXCEED_MAX'],DECLINED,0
94189.33955,100250.2411,4539.13002,792.9827066,1.951440314,3.160534624,35.70296661,TRUE,[''],APPROVED,0
220423.8198,191201.5177,5711.566295,782.9502631,2.924248529,1.007636181,36.10051872,FALSE,[''],APPROVED,0
75112.09379,39917.04982,1914.331513,760.5888491,2.137619268,1.603416526,26.08991309,TRUE,[''],APPROVED,0
22966.75265,38196.56005,2156.592601,706.4080649,1.729728808,2.411269241,34.08611416,FALSE,[''],APPROVED,0
38640.35732,65345.58463,3927.805522,768.8219154,3.105565577,0.593751853,34.97238368,TRUE,[''],APPROVED,0
197934.4746,145609.619,494.5059325,781.6052605,1.603779144,4.918762791,50.21295657,TRUE,"['MAX_LEVERAGE', 'MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
224852.1806,132231.6567,4771.443485,787.7291235,1.870290656,3.60616153,34.83050146,FALSE,[''],APPROVED,0
42665.34965,21120.86067,-1463.733073,693.1191629,1.424222309,9.758999367,36.61928034,TRUE,"['MAX_LEVERAGE', 'MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
136450.3619,138742.4025,-503.2955415,696.5065941,1.338575477,7.027342555,33.9686113,FALSE,"['MAX_LEVERAGE', 'MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
333999.6083,602648.5366,30069.98277,755.9838726,5.591778719,0.902796514,34.75753141,FALSE,[''],APPROVED,1
98807.18997,105381.475,1648.020308,802.8508178,0.761297085,3.775610535,48.3217312,FALSE,[''],APPROVED,0
130431.0997,119702.7054,2466.987723,794.4948073,1.783374104,1.288692799,30.523617,TRUE,[''],APPROVED,0
129307.5879,121970.314,2799.515833,621.2650837,1.421532456,4.051012213,34.02731879,TRUE,"['MIN_FICO', 'MIN_CB_RATIO']",DECLINED,0
9451.80815,67454.698,2231.509918,734.7426178,2.293541566,0.782165339,29.62311607,TRUE,['CHARGEOFFS_EXCEED_MAX'],DECLINED,0
75386.27668,80862.58928,3690.189489,788.7719111,2.703781065,1.011673402,35.1014084,FALSE,[''],APPROVED,0
9226.503265,40619.58517,1164.037729,746.8752054,2.860155542,0.685237974,23.83608627,FALSE,['MIN_FCF'],DECLINED,0
15380.59556,42018.20608,1760.750141,726.1538388,2.032137613,1.448838609,46.82965941,TRUE,['MIN_FCF'],DECLINED,0
33195.63132,66421.28761,2467.56391,670.8021076,2.124749971,1.368646393,26.05280793,TRUE,['CHARGEOFFS_EXCEED_MAX'],DECLINED,0
22505.84884,45482.08159,966.7117417,798.4695138,1.766111602,3.654440346,26.61442004,FALSE,['MIN_FCF'],DECLINED,0
42628.32377,61744.09691,2219.030242,656.6667058,2.719208238,1.253677823,21.87310064,FALSE,['CHARGEOFFS_EXCEED_MAX'],DECLINED,0
175796.5619,79471.21317,2875.402291,741.8040347,1.126744735,2.278111418,39.43588507,FALSE,[''],APPROVED,0
130298.1362,334011.1344,12614.19811,768.0598411,3.833958329,1.805448082,31.59046018,FALSE,[''],APPROVED,0
46825.34251,30454.09416,-754.6892729,773.3054539,0.745507674,5.433560612,27.47876148,FALSE,"['MAX_LEVERAGE', 'MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
145420.0388,406266.7286,12198.37557,801.4099901,2.318613321,3.698052336,58.5980286,FALSE,[''],APPROVED,1
16923.30179,49496.0947,544.3893081,649.9451429,1.318684168,3.584612604,23.00056196,TRUE,"['MIN_FICO', 'MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
187896.2131,119448.1058,3966.061209,778.0375622,2.086004529,1.551149872,25.93302257,FALSE,[''],APPROVED,0
8085.449972,4183004.297,238902.6473,674.0013978,173.2443078,-0.167453837,47.7951524,TRUE,['RECENT_BANKRUPTCY'],DECLINED,0
36646.23026,93737.94021,1156.265003,669.7812022,1.217162567,2.41759186,33.82830719,FALSE,['RECENT_BANKRUPTCY'],DECLINED,0
59761.2027,142171.4354,5808.916052,711.9471561,4.117679211,0.446882143,34.03474753,TRUE,[''],APPROVED,0
21798.15569,79079.31254,1605.517447,765.2807998,2.604773571,0.648590242,32.42297093,TRUE,[''],APPROVED,0
68732.32873,48168.98992,3430.26313,692.4820248,2.426110505,0.31940121,29.04134835,TRUE,[''],APPROVED,1
34494.52117,92657.05958,3071.667371,772.2754643,2.707432138,0.795729764,27.44139307,FALSE,[''],APPROVED,0
86313.09027,156261.3025,4937.362546,785.0773716,2.268189767,0.802743664,30.14575514,FALSE,[''],APPROVED,1
45272.4595,62818.39774,4112.398498,729.7038052,2.922316614,0.560962156,29.71862812,TRUE,[''],APPROVED,0
66579.92038,55217.27416,688.9789858,685.0361742,0.94674852,1.58202583,28.98175033,FALSE,['MIN_FCF'],DECLINED,0
72581.66474,77313.39891,2235.775454,619.350794,2.638475835,1.324775393,31.86400556,TRUE,"['DELINQUENCIES_EXCEED_MAX', 'MIN_FICO', 'MIN_CB_RATIO']",DECLINED,0
132266.5344,63041.7825,1691.117766,646.4934279,1.400455673,1.564247624,28.94945002,TRUE,"['CHARGEOFFS_EXCEED_MAX', 'MIN_FICO', 'MIN_CB_RATIO']",DECLINED,0
60655.85785,222468.9842,13034.72372,734.2871362,9.364706465,0.552398071,33.30023686,FALSE,[''],APPROVED,0
38121.66354,21466.49933,-601.2891423,682.342457,0.921750008,4.099478059,29.67770786,FALSE,"['MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
278535.1409,344870.4969,10787.65851,792.7665505,1.720317192,0.750247785,32.97914622,FALSE,[''],APPROVED,1
24191.89716,45499.24996,4359.917999,792.6566399,5.436274637,0.667141167,34.32845325,FALSE,[''],APPROVED,0
18241.96958,66555.20567,3202.957073,768.9049542,2.741904635,0.661319308,27.80165283,FALSE,[''],APPROVED,0
87398.64913,75201.4463,2169.177377,789.2149533,1.324058591,3.518192294,31.15679064,FALSE,[''],APPROVED,0
63502.76914,57689.14896,1119.060012,814.540837,2.355360357,1.263276984,28.50340729,FALSE,['MIN_FCF'],DECLINED,0
35857.84109,39732.48822,1625.51272,811.9001781,2.400797344,0.947041535,29.40086095,FALSE,['MIN_FCF'],DECLINED,0
40022.3902,117001.9228,5496.017515,741.8569763,3.890722348,0.757498901,27.47038231,TRUE,[''],APPROVED,1
-1710.081756,38282.48797,970.3368391,454.7219624,2.274907555,-0.078653166,23.95448122,TRUE,"['CHARGEOFFS_EXCEED_MAX', 'MIN_FICO', 'PRIOR_STUDENT_LOAN_DEFAULT', 'MIN_FCF', 'MIN_CB_RATIO']",DECLINED,0
12763.78178,34549.61523,2882.900985,799.2792716,3.098961725,0.338107411,28.78219127,FALSE,[''],APPROVED,0
39924.54821,47091.4277,487.2243255,743.651601,1.574216087,2.391096824,23.75597497,TRUE,['MIN_FCF'],DECLINED,0
47380.41761,48417.76131,1174.467534,750.2608953,1.290933413,1.64316594,30.46876196,FALSE,['MIN_FCF'],DECLINED,0
41196.57553,135737.0013,6621.35241,689.8652233,3.3769896,0.574999216,29.97539318,TRUE,['DELINQUENCIES_EXCEED_MAX'],DECLINED,0
48623.82615,10303.61012,1501.663204,710.4061483,1.288905108,2.292478419,26.47537885,TRUE,['MIN_FCF'],DECLINED,0
27172.89518,43523.89215,1953.32706,741.577224,2.756032707,0.490519594,27.50399147,TRUE,[''],APPROVED,0
17205.53972,98861.95246,187.1126883,5.321705393,-0.561255864,0.098078924,,TRUE,['FROZEN_BUREAU'],DECLINED,0
31216.39878,14916.20013,1277.300027,734.3176139,1.241001707,1.64196602,29.43127759,TRUE,['MIN_FCF'],DECLINED,0
43081.20833,53712.57614,2100.557167,772.1169876,2.171714783,0.7619218,26.22837126,TRUE,[''],APPROVED,0
441088.7833,347886.9721,13191.48447,756.2814069,3.532513481,1.303535146,35.19553506,FALSE,[''],APPROVED,0
